"var","Coef.BatMyotisSkin.Sqrt","Coef.BatPhyllostomusSkin.Sqrt","Coef.BatPteropusSkin.Sqrt","Coef.Antrozous.pallidus_Skin.Sqrt","Coef.Carollia.perspicillata_Skin.Sqrt","Coef.Cynopterus.brachyotis_Skin.Sqrt","Coef.Desmodus.rotundus_Skin.Sqrt","Coef.Eidolon.helvum_Skin.Sqrt","Coef.Eptesicus.fuscus_Skin.Sqrt","Coef.Leptonycteris.yerbabuenae_Skin.Sqrt","Coef.Molossus.molossus_Skin.Sqrt","Coef.Myotis.lucifugus_Skin.Sqrt","Coef.Myotis.myotis_Skin.Sqrt","Coef.Myotis.vivesi_Skin.Sqrt","Coef.Phyllostomus.discolor_Skin.Sqrt","Coef.Phyllostomus.hastatus_Skin.Sqrt","Coef.Pteropus.hypomelanus_Skin.Sqrt","Coef.Pteropus.poliocephalus_Skin.Sqrt","Coef.Pteropus.pumilus_Skin.Sqrt","Coef.Pteropus.rodricensis_Skin.Sqrt","Coef.Pteropus.vampyrus_Skin.Sqrt","Coef.Rhinolophus.ferrumequinum_Skin.Sqrt","Coef.Rhynchonycteris.naso_Skin.Sqrt","Coef.Rousettus.aegyptiacus_Skin.Sqrt","Coef.Saccopteryx.bilineata_Skin.Sqrt","Coef.Tadarida.brasiliensis_Skin.Sqrt","Coef.BatSkin.Sqrt"
"cg20849631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.338349015030673,NA,NA
"cg14031994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0189889678449527,NA,NA
"cg15169791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.206311139257067,NA,NA
"cg17880536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0831225621025613,NA,NA
"cg18299835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0337900619278659,NA,NA
"cg18937940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0590932193959882,NA,NA
"cg23552770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27267295298995,NA,NA
"cg25304096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222851387884977,NA,NA
"cg01930645",NA,NA,NA,NA,NA,NA,NA,0.347846973278318,0.137829219445056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525494214271135,NA,NA,NA
"cg01591012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0438219057410549,NA,NA,NA
"cg01908395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12639994961609,NA,NA,NA
"cg04477447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12820315169684,NA,NA,NA
"cg04590323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909456317201099,NA,NA,NA
"cg05514283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405265389763956,NA,NA,NA
"cg06764333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.480054987443311,NA,NA,NA
"cg07258946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.205292688554615,NA,NA,NA
"cg08089064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56385772478091,NA,NA,NA
"cg08731364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127121374626093,NA,NA,NA
"cg08855194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302119612840481,NA,NA,NA
"cg08926137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.256313181565918,NA,NA,NA
"cg10480724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.106309871401594,NA,NA,NA
"cg11700079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144078752363657,NA,NA,NA
"cg12510047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00544215045929111,NA,NA,NA
"cg20841796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136027697087085,NA,NA,NA
"cg13254355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.857426026928887,NA,NA,NA
"cg14024120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287882782414883,NA,NA,NA
"cg14221098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81243264194636,NA,NA,NA
"cg14884384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.141455873504479,NA,NA,NA
"cg15043841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49184593329239,NA,NA,NA
"cg10040493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428936124215049,NA,NA,NA,NA,NA,NA
"cg10178274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.228618748487646,NA,NA,NA,NA,NA,NA
"cg18724689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190729676169956,NA,NA,NA
"cg10954251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638167463806743,NA,NA,NA,NA,NA,NA
"cg11266179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659104454094975,NA,NA,NA,NA,NA,NA
"cg12260093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74941547211728,NA,NA,NA,NA,NA,NA
"cg25327462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197988765467691,NA,NA,NA
"cg24151358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51235547993084,NA,NA,NA
"cg25229850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198009073257804,NA,NA,NA
"cg13645593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116831130242138,NA,NA,NA,NA,NA,NA
"cg21227553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104046191649895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26644063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0601435006559835,NA,NA,-0.0801028398550827,NA,NA,NA,NA
"cg21692288",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0382320469331866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92748284406246,NA,NA,NA,NA
"cg00538388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63620147568778,NA,NA,NA,NA
"cg01915021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178954432728373,NA,NA,NA,NA
"cg22316499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.348496998142042,NA,NA,NA,NA,NA,NA
"cg12719939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0354722671676902,NA,NA,NA,NA
"cg07685795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274787381957112,NA,NA,NA,NA
"cg08120263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0718355925334581,NA,NA,NA,NA
"cg08479590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300590629947956,NA,NA,NA,NA
"cg09367901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0766329185104979,NA,NA,NA,NA
"cg25199013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81747948612955e-05,NA,NA,NA,NA,NA,NA
"cg12649001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198029783704368,NA,NA,NA,NA
"cg13426955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.583269800893788,NA,NA,NA,NA
"cg14537141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0304808907097086,NA,NA,NA,NA
"cg17261968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.386985807000014,NA,NA,NA,NA
"cg18271715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.548515994287604,NA,NA,NA,NA
"cg19295293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396663565037787,NA,NA,NA,NA
"cg19404572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301253457828662,NA,NA,NA,NA
"cg19608474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.827206143082825,NA,NA,NA,NA
"cg23110082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160148412547703,NA,NA,NA,NA
"cg20506065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36425675248095,NA,NA,NA,NA
"cg20805191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11504508202803,NA,NA,NA,NA
"cg09495541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27524399013823,NA,NA,-0.698099597512112,NA,NA,NA,NA,NA,NA,NA
"cg23223779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105307656681013,NA,NA,NA,NA
"cg06906139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.06299233130921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24799293",NA,NA,NA,NA,NA,NA,NA,0.490331940414721,NA,NA,NA,NA,NA,0.38123603745099,NA,NA,NA,NA,NA,1.54760108603234,NA,NA,NA,NA,NA,NA,NA
"cg25211765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0411352520427027,NA,NA,NA,NA,NA,-0.54043519519164,NA,NA,NA,NA,NA,NA,NA
"cg25107978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62557001721536,NA,NA,NA,NA
"cg03504834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0384912093720601,NA,NA,NA,NA,NA,NA,NA
"cg07919443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490567177578868,NA,NA,NA,NA,NA,NA,NA
"cg09251519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.142462317085596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03555227",NA,NA,NA,NA,NA,NA,NA,0.531258577260407,NA,NA,NA,NA,0.0484262303435557,NA,NA,NA,0.387476500973545,NA,NA,NA,NA,0.556367182713639,NA,NA,NA,NA,NA
"cg14080371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857072268446592,NA,NA,NA,NA,NA,NA,NA
"cg06897681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0246434608761123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134878493146728,NA,NA,NA,NA,NA
"cg24905735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193454986859594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.234685839400948,NA,NA,NA,NA,NA
"cg12880255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134669510117863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21797039",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0737090928279076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0455407658538318,NA,NA,NA,NA,NA
"cg23076498",NA,NA,NA,NA,NA,NA,NA,0.319109328950656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179882814368053,NA,NA,NA,NA,NA
"cg04010581",NA,NA,NA,NA,NA,NA,-0.109757574366207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.526365162733713,NA,NA,NA,NA,NA
"cg01105418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.115614513866399,NA,NA,NA,NA,NA
"cg02017717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.122135488680039,NA,NA,NA,NA,NA
"cg16603464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0100752096515011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg22724078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114041715496683,NA,NA,-0.00249725511157882,NA,NA,NA,NA,NA,NA,NA,NA
"cg04696116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129325722343763,NA,NA,NA,NA,NA
"cg04870368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403123441175854,NA,NA,NA,NA,NA
"cg05400549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168822870344752,NA,NA,NA,NA,NA
"cg05638201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.240769516275914,NA,NA,NA,NA,NA
"cg06778417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.127046139846431,NA,NA,NA,NA,NA
"cg07171305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.631875914441239,NA,NA,NA,NA,NA
"cg08089726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178828994481776,NA,NA,NA,NA,NA,NA,NA,NA
"cg08529529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.368254885641093,NA,NA,NA,NA,NA
"cg09102690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00340373603766647,NA,NA,NA,NA,NA
"cg09208725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.142843750630641,NA,NA,NA,NA,NA
"cg13138766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.365029902202578,NA,NA,NA,NA,NA,NA,NA,NA
"cg11458204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0526404061186713,NA,NA,NA,NA,NA
"cg11818729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.204507268798932,NA,NA,NA,NA,NA
"cg12203266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.195713252449337,NA,NA,NA,NA,NA
"cg12797828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0143797053427153,NA,NA,NA,NA,NA
"cg23791942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.289684827105443,NA,NA,NA,NA,NA,NA,NA,NA
"cg23999281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.760202234861276,NA,NA,NA,NA,NA,NA,NA,NA
"cg13274713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445219287932334,NA,NA,NA,NA,NA
"cg15166827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05285951860521,NA,NA,NA,NA,NA
"cg06670018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0752988962012871,NA,NA,0.378567791508216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16295770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0942140544215367,NA,NA,NA,NA,NA
"cg22979709",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.267115101575772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27411156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779010120963855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21286076",NA,NA,NA,NA,NA,NA,NA,NA,0.331594167208174,NA,NA,NA,NA,NA,0.0131767179599625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06113421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05265826449445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20651417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300583702847078,NA,NA,NA,NA,NA
"cg21366977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.329763241059166,NA,NA,NA,NA,NA
"cg07300517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133488901064681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09738329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368590798148074,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10325336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24699073851697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14043264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.149848263684946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25709820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.119673052949455,NA,NA,NA,NA,NA
"cg27609967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33896989446985,NA,NA,NA,NA,NA
"cg18261844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391305182575443,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10023375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.102352554559104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21242710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0771218249333564,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23081020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344817024772955,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23593240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.967798855288027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23449696",NA,NA,NA,0.0962885621469118,NA,NA,NA,NA,NA,NA,NA,0.866147317038897,NA,NA,0.384645380391696,NA,NA,NA,0.131155722795821,NA,0.667719657564971,NA,NA,NA,NA,NA,NA
"cg27281625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.141144265149105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27150827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275637887702819,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01049455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183715460021078,0.0890039621930946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12209151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0901678300933548,NA,NA,NA,0.992911479561952,NA,NA,NA,NA,NA,NA
"cg12880090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.225868983840658,NA,NA,NA,-0.140102257335184,NA,NA,NA,NA,NA,NA
"cg14850368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308049007915184,NA,NA,NA,0.419779282794921,NA,NA,NA,NA,NA,NA
"cg24466972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.501613286865204,NA,NA,NA,-0.0760831500170626,NA,NA,NA,NA,NA,NA
"cg15711227",NA,NA,NA,-0.104602256656655,NA,NA,NA,NA,NA,-0.0365663653641083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0319600616706796,NA,NA,NA,NA,NA,NA
"cg20098951",NA,NA,NA,0.0240753328840307,NA,NA,NA,NA,NA,0.175280669820049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0923599045492128,NA,NA,NA,NA,NA,NA
"cg14022646",NA,NA,NA,NA,NA,NA,NA,NA,1.17446403104812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197413418183481,NA,NA,NA,NA,NA,NA
"cg11584091",NA,NA,NA,NA,NA,NA,NA,-0.169465585551708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0131817661224824,NA,NA,NA,NA,NA,NA
"cg18010822",NA,NA,NA,NA,NA,NA,NA,0.587968185433673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445090564922753,NA,NA,NA,NA,NA,NA
"cg07861304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156829308997305,NA,NA,NA,NA,NA,NA
"cg00158333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764946296250343,NA,NA,NA,NA,NA,NA
"cg00243488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.710085515260445,NA,NA,NA,NA,NA,NA
"cg01351663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162963451043708,NA,NA,NA,NA,NA,NA
"cg01658453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0870763896719629,NA,NA,NA,NA,NA,NA
